"x,1,x,2,2/x,1,2,2,x/x,1112221S,x2,2/1,x,2,222112C,x/1112S,1,21,2121C,1 2 32",5d4<113,2016-10-10,99450,63
"2,2,x3/1,2,2,1,x/1,1,12C,21,2/x,2,21C,x2/x,2121S,x2,1 2 14",2c3>,2016-12-03,117322,27
"x5/x3,2,1S/1,1,112,21C,x/2C,2,x2,2/1,x3,2 1 10",b3>,2017-01-17,136356,18
"1,x,21C,112C,1/2,x3,2/1,1,1,x,2/x4,2/x4,2 1 10",e1+,2016-11-07,108014,18
"x3,1,2/x,1,1,1,12/x,2,x,11112112,x/x2,2221C,2,2/x2,2C,1,1 1 19",4c4>,2017-01-27,141808,36
"2,1,2,x,1/2,2S,x,112C,1/x,2,1S,x2/21,2S,21,21,1221C/x,1,2,1,x 1 19",e3,2016-11-13,110620,36
"1,x3,2/1,x3,2/1,1,1,x2/2,2C,x3/x5 2 5",e3,2017-01-20,138344,9
"1,x3,2/1,x2,2,2/1,1,2111112C,x,2/x,2,1,221,21C/2111212,2,x,1S,2 1 28",c5,2016-12-02,117231,54
"2,x,2,12,21/212,x2,1,2/2,1,1,1,1/2211112S,1S,12C,1C,2/2,x,1,21,x 2 23",e2-,2016-12-02,117235,45
"2,2,1,x,1/2221,2S,1111221C,1,1/21,1,2S,x,1/21,21,x,2C,x/x,1,2S,x,2S 2 23",a1+,2017-01-13,129790,45
"2,x,1,2,x/x2,1,12,x/x,1,1C,12C,x/x2,2,1,2/1,x,2,1,x 1 10",d4<,2016-12-04,117752,18
"x2,2,1,2/x,1,1,1C,1/x2,2,2C,x/x5/x5 2 5",c3-,2016-09-24,93414,9
"112S,1,1,111112C,1/x,21C,12S,1212,x/x,2,x,2,21/1,1,x,221S,x/221,21,1,x,2 2 32",a3,2017-01-27,141889,63
"1,x3,2/2,2C,1C,x2/1,1,1,2,x/x5/x5 2 5",d2,2016-11-13,110657,9
"x5/x5/1,1,x,1,x/2C,1,x3/1,2,2,x,2 2 5",d5,2016-11-15,111183,9
"1,x4/x5/1,1,1,212C,2/x2,2,1,1/2,2,2,x,1C 1 10",d4<,2016-11-27,115386,18
"1,x3,2/2C,2,1C,x2/1,1,1,2,x/x5/x5 2 5",b4,2016-11-10,109284,9
"1,x3,21/x,1,1212S,21,1/x3,221,x/x2,1C,2C,x/2,2,x,2,x 2 14",4c2>22,2016-10-23,103479,27
"x5/x3,2,1/2,x2,1C,1/2,x3,1/2,x3,1 2 5",Ce1,2016-11-15,111207,9
"x5/x2,2,2,2/x2,1,1C,x/x3,1,1/2,x3,1 2 5",b3,2016-11-11,109320,9
"x4,2/x5/x,1,2C,x2/x,2,1,1C,x/x,2,x,1,1 2 5",c3+,2016-09-04,83667,9
"1,x3,2/x4,2/x2,1112C,2,2/1,x,2,1,x/x,212,11C,x,21 2 14",b4,2016-12-06,118688,27
"1,2,1,x,1/212S,2,2,121212,x/x2,112S,1S,2/1,1C,212C,1,x/1,1,12,1,1 2 23",3c4>,2016-11-08,108525,45
"1,2,2S,1,1/21,1,2,1,x/1,x,12112C,2,2/2121C,21112S,112,12112,222/2S,212,x3 1 37",b3,2017-01-27,141632,72
"x4,2/x,2,x,121,1/x,2,x,1C,12/2121,1,1,x2/x3,2C,1 2 14",2e3-,2017-01-14,133513,27
"1,12C,x3/11221C,1,2,2S,1/2S,2S,1,x2/x,1,2,x2/121121,2S,x3 1 19",5a5-,2016-10-26,104525,36
"1,1,1,21C,2S/x2,1,2C,1/2,x,22121,12,1/x3,2,x/x2,2,x,2 2 14",2d3<,2016-11-21,113637,27
"2,x3,1/2,221C,2,2,1/x2,1112C,1,2/21,1,1,x2/1,2,x3 2 14",Sa3,2016-09-05,84665,27
"1,2,2,2,2/1212S,11C,x,112C,1/x,1,x,21212,x/x2,2,x2/x,1,1,1,2 1 19",Sd4,2016-09-22,92780,36
"2,2,x,2,1/1,2,2,211C,2/x,1,1,2,2/x5/x4,1 1 10",c1,2016-05-19,31023,18
"2,2,x,1,x/x,1,1C,1,x/x3,221S,2/212,1112,2121212C,1,1S/x,1,11,2,2 1 28",2c5>11,2016-11-13,110571,54
"2,x4/x,2,1,x2/x,2,1C,x2/x,1,2C,x2/1,1,x3 2 5",a4,2016-09-23,92891,9
"x,1,x3/x,2S,x3/x,2,x3/12C,11221C,2S,1,12/1,1,12,1,1 2 14",d3,2016-10-26,104525,27
"2,2,2,x,1/x,2,x,12121C,1/x,1,112C,2,x/x,1,1,x,2/x2,1,x2 2 14",b2+,2016-11-19,113120,27
"x,2S,x,212,x/2,2,x,1,x/1,111221C,2122C,x,1/x2,1,x2/x2,1,x,1 1 19",b4,2017-02-01,148254,36
"x,2,1,2,x/121,12S,1,1,x/x2,21112S,22,121121C/1,1,x,112C,x/12,112,x2,1 1 28",2e3<11,2016-11-05,107286,54
"x3,1,2/x,1,x2,1S/1,2,1C,21,1112/1,2,2C,21,2/2,x,2,x2 2 14",c4>,2016-08-05,74070,27
"2,x4/x2,21,2,x/x3,211212C,x/x,1,1,2S,2/1,1,2S,21C,1 2 14",c3,2016-12-14,121082,27
"x3,2,x/2C,2,x,1,x/1,x2,1122221C,12/1,122121,111,x2/1,x2,1,2 2 23",Sd4,2016-12-09,119593,45
"2,x,2,1,1/1,1,22,112,11212S/1,2C,2,12S,1S/2S,121C,2,1,1/2,1,1,1,1 2 23",2c2<11,2016-11-20,113371,45
"1,1,1,1,2/x3,1,2/x3,1,2S/x3,2,21/2,2,2,2C,1C 1 10",c2,2016-10-23,103475,18
"1,x3,2/x,1,x,2,21/2C,1,1,2,2/x,1,1C,2,x/x,2,2,1,x 1 10",b1,2016-10-31,106069,18
"2,2,1,x2/x,2,1C,x2/x,1,2C,x2/x,1,x3/1,x4 2 5",a3,2016-09-27,94429,9
"1,1,1,x,2/x,2,12,x2/2,12,2C,x2/1,2112S,2121C,1,1/2,2,x3 1 19",c4<,2016-07-29,71655,36
"2,112C,21211221C,21,1/1,112,2S,1,x/1,x2,2,2/x,12,x,2,x/x,21,21,2,x 1 28",c4,2016-12-06,118615,54
"2,x2,1,1/2,1,1,12,1/2,1,x,2,2C/2,1,x3/1,2,x3 1 10",a5-,2016-11-13,110598,18
"x2,1,x2/2,2,x,1,12221C/x,2,2,12C,1/1,1,112S,112,x/1,x2,2,1 1 19",e4,2016-11-13,110597,36
"1,1,2,x2/2,1C,2,1,1/1,1,12C,2,x/x,2S,1,2,x/x4,2 1 10",b2>,2016-11-28,115841,18
"1,x4/x,1,2C,1,1/x2,1C,2,2/x5/x4,2 2 5",d1,2016-12-16,122017,9
"x5/2C,2,x3/1,1,1,x,2/1,x4/1,x3,2 2 5",c2,2017-01-17,136318,9
"1,x3,2/1,2,x3/1,1,12,221C,2/2C,2,1,x2/x5 1 10",3d3<,2016-11-25,114708,18
"1,x4/x5/x,1,1,1,x/x3,2,x/2,2,2,1,x 2 5",e5,2016-11-11,109664,9
"x4,1/1C,1,x,121212,x/x2,2C,x,1/x3,2,x/2,x4 1 10",Sc2,2016-12-06,118621,18
"x5/x3,2,x/x3,2C,x/1,1,2,12,1/x2,121C,12,x 1 10",2c5>,2016-10-04,97183,18
"2C,x4/1,2,x3/1,2,x3/1,1C,x3/1,x3,2 2 5",b1,2016-11-09,108634,9
"x2,2,1,1/1,1,2,12C,2/x,2,221C,x,1/2121,x,1,x,2/x4,2 2 14",d3,2016-11-24,114543,27
"2,1C,x,2,2/1,1,212,x2/x2,2,1,x/x2,2,1,x/1,2C,x,1,x 1 10",b2>,2016-12-14,121313,18
"2,x2,1,x/x3,21,x/x2,12C,1C,2/x,2,x,121,x/x3,2S,1 1 10",e4,2016-11-07,108027,18
"2C,1,x3/1C,x3,2/1,x4/1,x3,2/1,x3,2 2 5",b2,2017-01-24,140374,9
"x,2,2,1,x/x,1,112C,x2/x,1,2,21C,x/x,1,x,2,x/1,x3,2 1 10",c4,2016-08-19,78437,18
"x5/x5/2,2,1,x2/1,1,1C,2C,x/1,x3,2 2 5",c2,2017-02-01,148357,9
"221,1,2S,112S,x/1S,2,21,21S,x/x,2,122221C,121,2/2,2C,2,11,1/1,2,2,x,1 1 37",a3,2016-11-07,108064,72
"2S,x4/x,1,21,2,x/1,x,12,2,x/1,112,112C,1C,121/1,1,2,2,x 1 19",d1,2016-11-20,113412,36
"1,1,1,x2/x,12,2S,1112S,x/x2,2212211211221,x,12221/2,1,x3/12C,221C,x,1,2 1 37",d1,2017-02-10,152906,72
"2,12,2,1,1/x,1,1,212C,1/x,1,1,1,x/1,21C,2,x,2/2,2,1S,x2 2 14",c4-,2016-06-18,55267,27
"2,x2,21S,2112/2,21S,x,2,1/1,1,1112C,2,1/x,2,21C,1,12S/1,12S,12,x2 2 23",4e1+13,2016-10-05,97999,45
"2,x4/x5/x,1,1C,2S,x/x2,2,1,x/x2,2C,1,1 2 5",a3,2017-01-03,126447,9
"x5/x5/1,2C,1,x,1/2,x2,1,2/2,x3,1 2 5",b4,2016-11-02,106520,9
"2,x3,1/2,x,1,x2/221C,2,1,x2/2,12C,1,x2/x,2,x3 1 10",Sb2,2017-01-24,140381,18
"1,x,2,x,2/x,1221,1C,11112C,1/2,x,2,1,1/x2,2,2S,1/2,x3,121 1 19",c2+,2016-10-17,101407,36
"1,1,2S,2,2/1,x,2,112,112S/212121C,212S,112S,x,1/2S,1,12C,1,x/x2,1,x2 1 28",Sd3,2016-06-01,43507,54
"1,21,2121S,221,2/x,221,2,x2/x,12212221C,x3/1,1,2,12S,1/1112C,12,2,1,x 1 37",c3,2016-11-09,108755,72
"1,x2,1,1/1,1C,1,12,x/x,21,2C,12,x/212S,2,21,x2/x3,2,2 2 14",c1,2017-02-03,149260,27
"x3,2S,2/x3,1C,1/x2,2,1,221/x2,2,1,1/2,x2,2,1 1 10",d2>,2016-06-06,47244,18
"1,1,x,12,1/2,1C,x,21112C,x/2,x,121,x2/2,x,1,x,1/2,x4 2 14",b3,2016-12-04,118057,27
"1,x,2,x2/x,121,2,x2/1,112C,1,1,x/12,21,1,1,2/2,2,x3 2 14",c2<,2016-05-04,766,27
"x3,121,x/1,12,1212121C,12C,12/x,2,2111,221,x/x,1212S,1,x,21/x,1,x,2,x 2 32",2d2+,2016-08-01,72530,63
"2,x4/x,2,x2,1/x,2S,1,1,x/221,1,21C,2C,12/221,2,1S,x,1 2 14",b3+,2016-10-26,104533,27
"1,x,2,2,2/1,121C,1,2,1/2C,x2,121121,x/x4,1/x4,2 2 14",d2<,2016-12-16,121868,27
"x5/x3,2,2/x3,2C,1/x,121,21,1C,x/2,x,21,2112,21 2 14",3d5<,2016-11-03,106876,27
"2,x4/2,221C,x3/x,121,2,x,1/1,x,12C,12,x/1,1,1,2,1 2 14",c3<,2016-11-29,115876,27
"x4,1/x,112,x3/2,2,112,21,x/2221C,x,1,221S,2/2,x3,1112C 2 23",b4,2016-06-07,47999,45
"1,x2,1,1/121112,x,1,1,x/x,12C,21C,2,x/x,1,2,2,x/2,x4 2 14",Sb2,2017-01-31,147940,27
"1,x4/x,12,1,1112S,221/x2,1,212,1/x,1,21212,x,2/12C,221C,x,1,2 1 28",c3+,2017-02-10,152906,54
"11112,x4/12121C,x,1,12212C,1/1,x4/x2,221,x2/12S,1,221,1,x 1 28",e5,2017-02-09,152678,54
"2,x4/1,x4/1,x,2C,x,2/1,1,2S,x,121121C/x,2121,2,112,2 1 19",4b5>22,2016-07-26,70775,36
"x2,1C,2,2/x,1,2,1,1/x2,2C,x2/x5/x4,1 2 5",d3,2016-12-11,120238,9
"2,21,x3/2,1,12,x,1212C/x,1,1,1C,x/12S,x2,1,1/x5 2 14",a1>,2016-12-08,119262,27
"x,2,2,1,x/x,2,2,1,21/21,121S,22221C,2111112C,1/x2,22221,2,2/x2,21,x,2 2 32",a2,2016-11-25,114711,63
"x5/x,2,x3/x2,2C,x2/1,1,1C,2,1/1,x3,2 2 5",d3,2016-10-26,104527,9
"x,12,1,1,x/111221C,x,12,12C,x/112S,x2,1,2/1,1,x,2,2/1,x3,2 1 19",5a2>14,2016-08-16,77257,36
"12,1,1,1,1/2,2C,12,2,1/2,21C,2,1,x/1S,x,12,1,x/2,x3,1 2 14",c5,2016-11-01,106416,27
"x,2,1S,1,x/x,12112C,12,x2/x,1S,212,1C,1/21,12,2,x2/2,x3,1 1 19",c1+,2016-12-06,118609,36
"2,x,2121,1,x/1,221C,1,2,x/x,2,12C,2,x/x,2,1,1,x/x4,1 2 14",2c3-11,2016-11-06,107868,27
"2,x3,1/x2,2,2,1/x3,1C,2/x4,1/x4,1 2 5",e3-,2016-12-11,120458,9
"1,x4/x,1,x,1C,x/x4,212/x2,2,2C,21/2,2,1S,2,1 1 10",2e4-,2016-10-12,100044,18
"2,x4/x,12S,112,x2/x,1,12,1,x/x,21,12C,1C,x/2,2,1,1,1 2 14",a4,2017-01-12,129198,27
"1,1,1,12C,x/x2,1221C,x,2/x3,2,1/x2,1,12,1/2,2,2,21S,x 2 14",b3,2016-11-09,108858,27
"1,x2,2,2/x,221,2,2,x/12C,1C,x,121,1/1,1,1,2,12/x5 2 14",d4-,2016-12-07,119195,27
"x4,2/x2,2C,1,1C/x2,2,1,x/x5/1,2,x,1,x 2 5",d1,2016-12-11,120282,9
"212,x,2,x2/x,2C,x3/121C,x3,2/1,x4/1,x3,2 1 10",2a3-11,2016-11-07,108053,18
"x,12C,1,1,1/1,2,2,1,1/x,1,1,2,x/x2,2,2,x/x3,2,2 1 10",c1+,2017-01-06,127372,18
"x,2,2,x2/12,x,1,2,x/2,21,1C,1,x/x2,2C,1,x/1,x,2,1,x 1 10",d1,2016-10-30,105736,18
"x5/x2,1,x2/1,1,1,x2/2,2,2C,x2/1,x3,2 2 5",b2,2016-11-09,108893,9
"x4,2/x2,1,x2/x2,2,1,x/x2,2,1,x/x2,2,1,1 2 5",Cd2,2016-06-09,50111,9
"2,x2,2,1/x,1,x,1C,1/x2,2C,12S,2/x,2,1,1,1/x3,1,2S 1 10",c2,2016-11-09,108636,18
"1,1,2,2,2/2,1,21S,21,x/2,2,x,1,1/2,1,1112S,x,12221C/1,112C,x,1,1 2 23",c3,2016-06-14,52997,45
"x,2,22221,1,1/x,12,2,x,1112S/1C,1212C,2S,1,1/21,2,x,1,x/2,1S,x,2,1 2 23",c4,2016-12-17,122067,45
"2,x2,1,x/x2,1C,2,x/x2,2,1,x/x2,2,1,x/x4,1 2 5",Ce3,2016-10-26,104436,9
"1,1,12S,12,1/x2,1,1,x/x,2,11112C,1,21C/x,12,1,2,2/1,1212S,2,2,2 2 23",2c1+,2016-12-31,125905,45
"112,2,x3/1,12S,x3/1,1221C,2C,2,2/1,1,x2,2212/1,1,x,21,2 1 19",c1,2016-11-12,109785,36
"1,x3,2/1,1,2,x2/2,1,2C,x2/x,1,x3/x5 2 5",b5,2016-10-31,106098,9
"x2,1,2S,1/x,1,1,x2/x5/x,1,x3/x2,2,2,2 2 5",b5,2016-11-29,115885,9
"2,x3,1/x4,1/2,x2,1,1/x3,2,1C/x4,2C 2 5",d5,2016-11-27,115365,9
"x3,2,2/1,2,2221S,2,x/2,2,x3/1,1112C,1C,1,x/1,1,x,1,x 2 14",b1,2016-12-13,120803,27
"12,x4/x,1212C,1S,x,2/1C,1,1,12,1/x3,112S,1/2,x3,1 2 14",e2+,2016-07-07,64300,27
"1,2,1S,2,x/x,212,1112C,21C,2/x,2,2,1,1/12,1,1,1,x/2,21,1,x,2 1 19",a3,2016-12-17,122058,36
"x4,2/x2,1,x2/x2,1,2C,x/x2,1,2,x/1,x,1,2,x 2 5",d3<,2017-02-09,152520,9
"2,x4/1C,x4/2,x,1,x2/2,x,1,x2/2,x,1,x,1 2 5",Cb2,2016-11-06,107776,9
"x4,2/x,1,2,x2/x,2,112C,x,1/x,1,122221C,x,2/1,1,2,1,x 2 14",d4,2016-10-28,105090,27
"1,1,1,12C,x/x2,2,2,1/x,1,x,121C,x/x5/2,2,x,2,x 1 10",c5,2017-02-02,148551,18
"x3,1,x/x2,2,x,21C/1,1,2,1,x/2,2,x,1S,111212C/2,x,121S,2,1 1 19",d2,2016-11-01,106321,36
"x,1,x,2,x/2C,2S,x,2,x/x,2121C,2S,2,1/1,1,x2,112/1,x,1,x,21S 2 14",d4,2016-11-11,109663,27
"x5/x,112,x,12,2C/2,1,1,1C,1/2,x3,1/2,x3,1 1 10",b3-,2016-12-04,118023,18
"x,2,2,x,1/121221C,x2,2C,1/x,12,x,1,2S/2,1,1,1,1/2,x4 2 14",a4>,2017-01-31,147890,27
"x4,2/x5/x,1,2,2C,x/x,2,1C,1,x/x3,1,1 2 5",e4,2016-09-08,86156,9
"22221C,x2,1112C,1/2,2,x2,121/x,21,12,x2/2,212,112S,x,1/2,x,1,x2 2 23",2b4-,2016-06-13,52506,45
"1,x3,2/1,1C,1,1,x/2,2,2C,x2/x5/x5 2 5",e2,2016-12-06,118640,9
"x3,2,x/x3,1C,x/2,1,2112C,2,x/x,1,1,2,x/1,1,x,2,x 1 10",c2,2017-02-09,152301,18
"1,2,x,12,x/x,1C,1,112112,1/x,1,x,12,x/x,2,2112C,2,x/2,x2,1,x 1 19",c2>,2016-11-07,108139,36
"1,1,2C,x2/2,1,2,x2/x,1,x3/x,1,x3/2,x4 2 5",a2>,2017-02-01,148121,9
"x2,12S,21,21/x3,2,1S/x2,1,22C,x/x2,1121C,2S,2221/1,1,1,2,2 1 19",c2,2016-09-25,93981,36
"2,x4/x,1C,x3/x,1,2,x2/x,1,2,x2/1,1,2C,x2 2 5",c3<,2017-02-13,154059,9
"x4,1/x,2,1,1,x/x,2,22112C,112,121/12122221C,x4/x,1,1,x,2 2 23",4c3>13,2016-11-27,115381,45
"x,2,1,2,2/x,1,12C,1,1/x3,1C,12/2,x3,1/2,x3,1 1 10",d4,2016-12-17,122055,18
"1,111112C,x,2,12/1,1221C,x,2S,1/x,1,12S,1,1/x,2S,21,1,1/2,x,2,2,1 2 23",c5-,2016-12-02,117279,45
"x2,1,x2/x2,1,1,2/x,212,2,12C,1/x3,2,1C/2,x3,1 1 10",b2,2016-11-02,106617,18
"2,x3,1/2,x3,1/x4,1/2,x2,1C,1/x4,2C 2 5",e5-,2016-10-26,104543,9
"1,121,x3/1,1,2,x,21/x,2S,1112S,12,12/x,2,112C,22221C,1/2,2,x,21,2 1 28",Sd2,2016-12-15,121492,54
"1,x,1,1,2/x,121221C,2,1,2/2C,2,1,12,2/2,x,1,221S,1/x2,2,1,x 1 19",5b2>,2017-02-20,156132,36
"1,x2,2,x/x3,211212C,x/x2,1C,x2/x,1,1,2,x/x4,2 1 10",e3,2017-02-03,149107,18
"1,x,12,x,2/x,21,21C,1,x/x2,22,111112C,1/x2,12,x2/x,2,x3 1 19",e2,2017-01-30,147447,36
"x4,2/x2,1,x,2/2,x,1,1S,2/1,2,21,12C,1C/1,x2,2,x 1 10",2c4<,2017-01-11,128798,18
"x5/x,1S,112,2,1121S/1,212,x,21C,2/2,2,2,12C,1/x2,2,1,1 1 19",3e2<12,2017-02-01,148217,36
"1,x3,2/x5/2,x,1C,2,x/1,2C,1,1,x/x5 2 5",b3,2016-11-05,107546,9
"1,x3,2/1,x,112C,1,1S/x,1C,1,1,212/2,21,x,2,2/x2,1S,2,2 2 14",2c2>11,2016-11-13,110378,27
"x3,1,x/2S,x,1221C,1,x/2,1,212C,1,x/2,121,x3/1,1,x3 2 14",a4>,2016-09-22,92710,27
"1,1,2,2,1/x,2C,1C,1,1/x,2,1,x2/x,2,2,12S,x/x2,1,x,2 1 10",b5,2016-11-12,109982,18
"1,2,x2,2/2C,2,x3/1,1,x3/1,x4/1,x4 2 5",c2,2016-12-04,117644,9
"x4,1/x4,1/x5/x,2,2,1,x/x,1,1,2,2 2 5",e4,2016-05-11,4557,9
"x3,21,x/x,11211112,x,1C,x/x,2,x,1112C,1/x,2,x,21,2/2,x4 1 19",Sa2,2017-01-26,141103,36
"2,x2,1,x/x2,1,21C,1/x,1,12,2,21/x2,221,12C,x/2,2,x2,1 2 14",e4,2016-11-19,113110,27
"2,2,1C,x2/x,2,1,x2/x,121,2C,12,2/x2,1,1,x/1,x4 1 10",2b3-,2017-01-24,140395,18
"2,x,2,1,x/1,1,1,1,x/x2,2,2C,x/x5/x5 2 5",c1+,2016-11-01,106443,9
"2,x4/x5/x3,2,x/x,1,1C,2,x/1,1,2C,1,x 2 5",c3,2016-12-06,118504,9
"x5/x2,1,1,1/x2,2C,1,2/x4,2/1,x3,2 2 5",d1,2016-12-01,116649,9
"x4,2/x5/x5/x2,1,2,1/1,1,2,1,2 2 5",d4>,2016-05-20,32078,9
"x,12S,1,2S,1/1,21221C,11,1,112/x,2,2,x,2S/x,1,x,1112C,x/2,x2,1,1 2 23",4d4-13,2016-09-05,84805,45
"2,x,2212,1,1/2,212,x,112S,1/2,x,1,x,2S/1,1,x,12C,1/1,x2,1C,2 1 19",d1<,2016-11-02,106648,36
"x4,2/2,x4/1,12,2S,22211221,1/1,1,121C,x2/1,11112C,1,1,2 2 23",c3>,2016-12-06,118552,45
"x5/x2,1,x2/1C,12C,1,2,2/2,1,1,2,1/2,2,2,1,1 1 10",d5-,2017-01-14,132523,18
"1,1,2,x2/1,12,1,x2/1,11112C,21C,1,2/x,2,1,2,1/2,2,221S,2,x 1 19",c4<,2016-12-11,120389,36
"x2,1,1,x/x,2,1,2,x/x,1,2,1C,12S/x,1,2,12C,1/2,2,221,1,x 2 14",b1,2016-09-08,86156,27
"1,x3,2/1,1,2C,x2/2,21,x3/x5/x5 2 5",c2<,2016-09-16,90235,9
"x,1,x,2S,x/x,21C,2121,x,2/2C,x,1,21,12/x,12,112,2,x/x,1,x3 1 19",4c2+22,2016-11-14,110802,36
"1,1C,x,2,2/x,2,21,1,2/1212C,1,2,1,1/x,1,2,2,1/1,x3,2 2 14",b2>,2016-11-04,107262,27
"x5/x3,1,1/x,2112C,2,x,1212/2,1C,21,1,2/1,1,x2,2 2 14",d3,2016-11-12,110241,27
"x4,1C/x4,1/x2,2C,2,1/x3,1,2/2,x3,1 2 5",e4-,2016-12-22,123620,9
"1,x3,2/1,1,x2,2/x,1C,1,x2/x,12C,12,1,x/2,x,12,x2 1 10",d3,2016-09-23,93174,18
"1,2,2,2,21/1S,2,2,2212S,2/212,21S,21,x,1/2,1212212C,11C,1,x/2,1,x,1,1 1 28",a2+,2017-01-31,147870,54
"1,2,1,x,2/2,21,21C,2,2/x,12C,2,1,2/1,x,121,1,x/x3,1,x 2 14",2b3>,2016-12-04,117679,27
"2,x,2,x2/x5/x,2,21S,2,x/x3,12,1/1,1,11C,1112C,12 2 14",d1,2016-11-02,106591,27
"x5/2,2,1,1,x/x,12C,2,1,x/1,2,21C,2,x/1,1,x2,2 1 10",c5,2016-12-11,120252,18
"1,1,x2,2/x,1,x2,2/x,1,2C,1,1C/x,12,1,2,2/1,x,2,x,2 1 10",a4,2016-11-10,109145,18
"2,x3,1/x,1,x2,1/x,21,2,1C,1/x,212,2,2,2C/x5 1 10",Sc5,2016-12-06,118612,18
"1,2,x2,2/x,21,x,1S,21/11112S,12,22,1,1C/1112S,1,22221S,1,x/1,x,22C,222,12 1 37",5c4-,2016-12-17,122067,72
"2,21,2,2,x/x,2,x3/1,1C,1221S,1,21/x2,2,2,x/1,1,1,2C,x 2 14",d4-,2016-11-06,107831,27
"2,1,x2,1/2,1,2,x,1/2,1,1,2,1/1C,2C,x,12,1121/2,x,2,x2 2 14",2d4>,2016-12-16,121858,27
"2212121,x,1,2S,1/x,2,1,11,2S/x,12221C,x,121,12S/x,2,x,112S,x/x,1,2C,x,1 1 28",a2,2016-11-13,110567,54
"1,x,2,x,1/1,x,2,112C,2/x,1,2S,221C,1/1,121112112S,x,2,1/x3,2,2 2 23",c4,2016-10-27,104648,45
"2,2,x3/x5/x5/x,1C,1,x2/1,x,12,1,x 2 5",c1,2016-12-12,120595,9
"121121,x,2S,11221C,1/2S,1,2S,1,12C/x,2,1,2,x/x3,2S,x/x3,1,x 1 19",5a1>,2016-10-26,104525,36
"x2,2,2,x/x,12,1,1,x/x,1,2S,121C,1/x3,2C,x/1,x3,2 1 10",e2,2016-09-02,82924,18
"1,1221211C,x,21,x/x2,2S,2,1/2,212S,2C,1,x/1,x,2,2,2/1,x,2,x2 1 19",3b1+21,2016-09-30,96019,36
"x,121S,x3/2112221,x,2,x,2/x,2121C,2,12C,x/2,1,12,1,1/x,121,x2,1 2 23",c5,2017-01-07,127669,45
"2,2,1,x2/x5/x2,1C,x2/x2,2,x2/1,1,1,2C,x 2 5",c2,2016-10-28,105051,9
"x3,2,221C/x3,2,21/x,2,2,2C,1/x,2,2,12,12S/x,21,1,1,1 2 23",b4+,2016-08-18,78072,45
"2,2,2,x,222212/x3,2C,21/x2,2,22121C,x/x3,1,2S/1,1,1,x,2S 1 19",2e2-,2016-10-25,104248,36
"1,1,122C,11C,1/x2,1,2,x/x2,2,x2/x2,1S,2,x/x2,2,x,2 1 10",b2,2016-07-21,69419,18
"2,2,2,2,1S/x3,1221S,1/x2,1211121,1,2/x,1S,22111112C,x,22221C/12,2,12,x,1 2 41",c4-,2016-11-09,108694,81
"x2,2,2,x/x,1,121,2221C,2/x2,121,12,2/x,21112S,12,2,x/1,x,1,1,112C 1 28",3c3>12,2017-02-01,148258,54
"2,21,x2,1/1,2,1112C,2,1/1,21,1C,12S,1/1,1,2,2,2/2,12,1S,x,2 1 19",c5<,2016-11-02,106630,36
"x2,1,x2/2,2,21C,12,x/x,1,2S,2,x/1,1,1,2C,x/1,x3,2 1 10",b1,2016-12-02,117221,18
"x2,21,221S,2/x,2,1C,1,x/x2,2C,1,1/x3,2,2/x4,1 1 10",b1,2016-12-14,121150,18
"x5/2,2,2,1,x/2,21,1,12C,2/1,1,1C,x2/1,x3,2 1 10",e4,2017-02-01,148357,18
"x3,12,x/x3,11112C,21/x2,1C,21,x/x,1,1,2,2/2,1,x3 2 14",5d2+,2017-02-09,152695,27
"1,1,x3/x,1,1,2C,x/x3,2,x/x3,1,x/2,x2,2,x 2 5",c3,2016-11-07,108061,9
"x5/1121S,2,112,1S,x/2,21C,x,212,1/1,12C,2,2,2/1,1,2,x2 1 19",3a2>12,2017-02-01,148217,36
"x4,1/x,12,x3/x,212C,1,1,1/x2,1,x2/2,1C,2,2,2 1 10",b4,2016-11-29,115966,18
"1,x3,2/1,1,x3/2,1,1,x,2/x,2C,x3/x5 2 5",d3,2016-08-01,72523,9
"1,1,2,x2/1,2,2,x2/2,21,2112C,x2/x,121C,221,21,x/2,1,1221S,x2 2 23",3c3<,2016-12-06,118604,45
"x4,1/1,2,1,1,x/x2,2,x2/x,2,11C,2C,2/2,2,21,2,x 1 10",c2+,2016-10-26,104331,18
"x,1112S,2112,x2/x2,21211112C,1,x/x,221,12,x2/x2,211112S,2,2/x,1C,x2,2 1 37",3b3>,2017-01-08,127945,72
"x5/x5/x2,2,2,2C/x,1C,1,1,1/2,x3,1 2 5",a4,2016-11-15,111461,9
"1S,2,2,2,x/1112,22221C,2C,11212,x/x,1,x2,22/x,1,1,1,21S/1,1,x3 2 23",d3,2017-01-05,127001,45
"x2,1,2,2/1,2,x,2,2/x2,1212112C,21C,221/1,1,2,1,2/1,x2,1,2 1 19",c5,2016-11-11,109363,36
"x,1S,2,2,2/1S,2212S,x,2,x/1,1S,11112C,212,2/x,1,221C,112S,x/x2,2,1,1 2 23",Sa4,2016-09-25,93722,45
"2,2,x2,1/2,21,2,2,1/x2,2,1,1/x,1,2,1,2/x,1,1C,1112C,x 2 14",4d5-,2016-11-25,114716,27
"2,x,2,x,1/x2,1,2,12/x2,21,2,x/x2,2,1C,1/x2,2C,1,1 1 10",d4-,2016-12-05,118444,18
